collision_energy_NCE,Compound_index,precursor_formula,formulas
79.26505441545989,7,[21 12  4  2  0  0  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 1, 1, 0, 0, 0, 0, 0]), array([4, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 1, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([2, 3, 0, 2, 0, 0, 0, 0, 0]), array([6, 4, 0, 1, 0, 0, 0, 0, 0]), array([6, 3, 2, 0, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([8, 4, 0, 1, 0, 0, 0, 0, 0]), array([8, 3, 2, 0, 0, 0, 0, 0, 0]), array([8, 3, 2, 0, 0, 0, 0, 0, 0]), array([3, 3, 2, 1, 0, 0, 0, 0, 0]), array([4, 4, 0, 2, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([10,  5,  0,  1,  0,  0,  0,  0,  0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([6, 4, 3, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 2, 0, 0, 0, 0, 0]), array([8, 4, 3, 1, 0, 0, 0, 0, 0])]"
60.359683353101126,14,[19 17  3  3  1  0  0  0  0],"[array([5, 4, 0, 2, 0, 0, 0, 0, 0]), array([6, 1, 2, 3, 0, 0, 0, 0, 0]), array([6, 8, 1, 0, 1, 0, 0, 0, 0]), array([7, 9, 1, 0, 1, 0, 0, 0, 0]), array([ 9, 11,  1,  0,  1,  0,  0,  0,  0]), array([ 8, 10,  2,  0,  1,  0,  0,  0,  0]), array([ 6, 10,  2,  1,  1,  0,  0,  0,  0]), array([ 8, 10,  2,  1,  1,  0,  0,  0,  0]), array([ 8, 11,  2,  1,  1,  0,  0,  0,  0]), array([10, 11,  2,  1,  1,  0,  0,  0,  0]), array([ 8, 12,  2,  2,  1,  0,  0,  0,  0]), array([10, 13,  1,  2,  1,  0,  0,  0,  0]), array([10, 12,  2,  3,  1,  0,  0,  0,  0]), array([12, 17,  2,  1,  1,  0,  0,  0,  0])]"
82.66813044369638,10,[27 19  0  3  0  0  0  0  0],"[array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 12,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 13,  0,  0,  0,  0,  0,  0,  0]), array([11, 13,  0,  0,  0,  0,  0,  0,  0])]"
138.18534998400997,3,[12 10  3  3  0  1  0  0  0],"[array([2, 1, 1, 1, 0, 0, 0, 0, 0]), array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 1, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 4, 1, 0, 0, 0, 0, 0, 0]), array([6, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 5, 1, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0])]"
135.77153142529073,2,[17 12  1  1  0  1  1  0  0],"[array([5, 2, 0, 1, 0, 0, 0, 0, 0]), array([0, 1, 0, 0, 0, 0, 1, 0, 0]), array([2, 1, 0, 0, 0, 0, 1, 0, 0]), array([2, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 1, 0, 0, 0, 0, 0]), array([6, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 1, 0, 0]), array([1, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 0, 0, 0]), array([6, 2, 0, 0, 0, 1, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 2, 0, 0, 0, 1, 0, 0, 0]), array([7, 2, 0, 0, 0, 1, 0, 0, 0]), array([4, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 0, 0, 0, 1, 0, 0]), array([6, 0, 0, 0, 0, 1, 1, 0, 0]), array([2, 6, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 0, 0, 0, 0, 1, 0, 0]), array([3, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 0, 0, 0, 0, 0, 0]), array([3, 5, 0, 1, 0, 0, 0, 0, 0]), array([5, 5, 0, 1, 0, 0, 0, 0, 0]), array([2, 4, 0, 0, 0, 0, 1, 0, 0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 1, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 1, 0, 0]), array([4, 5, 0, 0, 0, 0, 1, 0, 0]), array([8, 2, 0, 0, 0, 1, 1, 0, 0]), array([6, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 0, 1, 0, 1, 1, 0, 0]), array([6, 7, 0, 0, 0, 0, 1, 0, 0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([8, 9, 1, 0, 0, 0, 0, 0, 0]), array([ 8, 10,  1,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  1,  0,  0,  0,  0,  0,  0]), array([10, 10,  1,  0,  0,  0,  0,  0,  0]), array([ 8, 12,  0,  0,  0,  0,  0,  0,  0]), array([ 8, 11,  1,  0,  0,  0,  0,  0,  0]), array([10, 11,  1,  0,  0,  0,  0,  0,  0]), array([11, 11,  1,  0,  0,  0,  0,  0,  0]), array([ 9, 12,  1,  0,  0,  0,  0,  0,  0]), array([10, 12,  1,  0,  0,  0,  0,  0,  0]), array([11, 12,  1,  0,  0,  0,  0,  0,  0]), array([12, 12,  1,  0,  0,  0,  0,  0,  0])]"
66.1345043549571,10,[27 19  0  3  0  0  0  0  0],"[array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 3, 0, 1, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 3, 0, 1, 0, 0, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([6, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 1, 0, 0, 0, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([8, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([9, 5, 0, 1, 0, 0, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([8, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 1, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 6, 0, 1, 0, 0, 0, 0, 0]), array([6, 8, 0, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([8, 8, 0, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([10,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 0, 0, 0, 0, 0, 0]), array([9, 9, 0, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 1, 0, 0, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([8, 8, 0, 1, 0, 0, 0, 0, 0]), array([9, 8, 0, 1, 0, 0, 0, 0, 0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([11,  8,  0,  1,  0,  0,  0,  0,  0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([10, 10,  0,  0,  0,  0,  0,  0,  0]), array([7, 9, 0, 1, 0, 0, 0, 0, 0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([9, 9, 0, 1, 0, 0, 0, 0, 0]), array([13, 10,  0,  0,  0,  0,  0,  0,  0]), array([11,  9,  0,  1,  0,  0,  0,  0,  0]), array([ 9, 11,  0,  0,  0,  0,  0,  0,  0]), array([10, 11,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  0,  0,  0,  0,  0,  0]), array([12, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  1,  0,  0,  0,  0,  0]), array([13, 11,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 12,  0,  0,  0,  0,  0,  0,  0]), array([10, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 12,  0,  0,  0,  0,  0,  0,  0]), array([13, 12,  0,  0,  0,  0,  0,  0,  0]), array([11, 11,  0,  1,  0,  0,  0,  0,  0]), array([11, 13,  0,  0,  0,  0,  0,  0,  0])]"
57.44507293609428,8,[14  9  2  2  0  0  0  1  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 1, 1, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([4, 4, 1, 1, 0, 0, 0, 0, 0]), array([6, 4, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 1, 1, 0, 0, 0, 0, 0]), array([2, 1, 0, 0, 0, 0, 0, 1, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 2, 1, 0, 0, 0, 0, 0]), array([4, 4, 1, 2, 0, 0, 0, 0, 0]), array([6, 4, 2, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 0, 1, 0]), array([1, 1, 1, 0, 0, 0, 0, 1, 0]), array([0, 1, 0, 1, 0, 0, 0, 1, 0]), array([4, 2, 0, 0, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 0, 0]), array([3, 5, 1, 2, 0, 0, 0, 0, 0]), array([14,  3,  2,  2,  0,  0,  0,  0,  0]), array([2, 3, 0, 0, 0, 0, 0, 1, 0]), array([4, 3, 0, 0, 0, 0, 0, 1, 0]), array([3, 2, 1, 0, 0, 0, 0, 1, 0]), array([2, 2, 0, 1, 0, 0, 0, 1, 0]), array([5, 5, 2, 2, 0, 0, 0, 0, 0]), array([6, 5, 2, 2, 0, 0, 0, 0, 0]), array([3, 3, 1, 0, 0, 0, 0, 1, 0]), array([5, 3, 1, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 0, 0, 0, 0, 1, 0]), array([2, 4, 0, 1, 0, 0, 0, 1, 0]), array([1, 3, 1, 1, 0, 0, 0, 1, 0]), array([5, 3, 1, 1, 0, 0, 0, 1, 0]), array([4, 4, 2, 0, 0, 0, 0, 1, 0]), array([3, 4, 1, 1, 0, 0, 0, 1, 0]), array([5, 4, 1, 1, 0, 0, 0, 1, 0]), array([4, 5, 2, 1, 0, 0, 0, 1, 0]), array([3, 5, 1, 2, 0, 0, 0, 1, 0]), array([4, 9, 1, 0, 0, 0, 0, 1, 0])]"
115.90816364378175,5,[15  8  5  0  0  0  1  0  0],"[array([2, 1, 2, 0, 0, 0, 0, 0, 0]), array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([8, 0, 0, 0, 0, 0, 1, 0, 0]), array([8, 0, 0, 0, 0, 0, 1, 0, 0]), array([8, 0, 0, 0, 0, 0, 1, 0, 0]), array([4, 1, 2, 0, 0, 0, 0, 0, 0]), array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([2, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([4, 0, 1, 0, 0, 0, 1, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 0, 1, 0, 0, 0, 1, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([4, 3, 2, 0, 0, 0, 0, 0, 0]), array([3, 2, 3, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([9, 0, 2, 0, 0, 0, 1, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([0, 2, 2, 0, 0, 0, 1, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 4, 0, 0, 0, 0, 0, 0]), array([10,  3,  1,  0,  0,  0,  1,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0])]"
152.36271031495548,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([3, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([0, 2, 2, 0, 0, 0, 1, 0, 0]), array([10,  3,  1,  0,  0,  0,  1,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0])]"
65.86075061497475,11,[10 12  3  1  3  0  1  0  0],"[array([2, 1, 0, 0, 0, 0, 1, 0, 0]), array([2, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 0, 0, 1, 2, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 1, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 1, 0, 0]), array([2, 0, 3, 0, 1, 0, 0, 0, 0]), array([0, 4, 0, 1, 0, 0, 0, 0, 0]), array([4, 0, 3, 0, 1, 0, 0, 0, 0]), array([4, 4, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 1, 0, 0, 0, 0, 0, 0]), array([6, 0, 3, 0, 1, 0, 0, 0, 0]), array([2, 3, 1, 1, 0, 0, 0, 0, 0]), array([6, 4, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 0, 0, 0, 1, 0, 0]), array([1, 2, 1, 0, 0, 0, 1, 0, 0]), array([2, 1, 3, 0, 1, 0, 0, 0, 0]), array([0, 5, 0, 1, 0, 0, 0, 0, 0]), array([6, 1, 3, 0, 1, 0, 0, 0, 0]), array([5, 4, 2, 0, 0, 0, 0, 0, 0]), array([4, 4, 1, 1, 0, 0, 0, 0, 0]), array([3, 0, 3, 0, 2, 0, 0, 0, 0]), array([2, 3, 1, 0, 0, 0, 1, 0, 0]), array([0, 6, 0, 1, 0, 0, 0, 0, 0]), array([1, 6, 0, 1, 0, 0, 0, 0, 0]), array([1, 1, 3, 1, 1, 0, 0, 0, 0]), array([5, 6, 1, 0, 0, 0, 0, 0, 0]), array([6, 2, 3, 0, 1, 0, 0, 0, 0]), array([7, 6, 1, 0, 0, 0, 0, 0, 0]), array([2, 7, 1, 0, 0, 0, 0, 0, 0]), array([2, 7, 0, 1, 0, 0, 0, 0, 0]), array([2, 4, 1, 0, 2, 0, 0, 0, 0]), array([3, 2, 3, 0, 2, 0, 0, 0, 0]), array([5, 5, 2, 1, 0, 0, 0, 0, 0]), array([5, 6, 1, 0, 1, 0, 0, 0, 0]), array([6, 6, 1, 0, 1, 0, 0, 0, 0]), array([2, 1, 3, 0, 3, 0, 0, 0, 0]), array([5, 1, 3, 1, 2, 0, 0, 0, 0]), array([7, 4, 3, 1, 0, 0, 0, 0, 0]), array([3, 1, 3, 0, 3, 0, 0, 0, 0]), array([1, 7, 1, 1, 0, 0, 0, 0, 0]), array([6, 4, 3, 0, 1, 0, 0, 0, 0]), array([3, 4, 1, 1, 0, 0, 1, 0, 0]), array([5, 4, 1, 1, 0, 0, 1, 0, 0]), array([3, 7, 1, 0, 1, 0, 0, 0, 0]), array([4, 6, 2, 0, 1, 0, 0, 0, 0]), array([2, 2, 3, 0, 3, 0, 0, 0, 0]), array([3, 5, 2, 1, 1, 0, 0, 0, 0]), array([3, 2, 3, 0, 3, 0, 0, 0, 0]), array([4, 2, 3, 0, 3, 0, 0, 0, 0]), array([6, 8, 2, 0, 0, 0, 0, 0, 0]), array([6, 5, 1, 1, 0, 0, 1, 0, 0]), array([4, 1, 3, 1, 3, 0, 0, 0, 0]), array([4, 6, 0, 0, 3, 0, 0, 0, 0]), array([5, 4, 3, 0, 2, 0, 0, 0, 0]), array([5, 7, 1, 1, 1, 0, 0, 0, 0]), array([4, 3, 3, 0, 3, 0, 0, 0, 0]), array([4, 7, 1, 0, 2, 0, 0, 0, 0]), array([3, 9, 1, 1, 0, 0, 0, 0, 0]), array([3, 6, 2, 0, 2, 0, 0, 0, 0]), array([6, 7, 1, 0, 2, 0, 0, 0, 0]), array([4, 5, 2, 1, 0, 0, 1, 0, 0]), array([4, 7, 0, 0, 3, 0, 0, 0, 0]), array([4, 8, 2, 0, 1, 0, 0, 0, 0]), array([3, 7, 3, 0, 1, 0, 0, 0, 0]), array([4, 4, 3, 0, 3, 0, 0, 0, 0]), array([4, 8, 1, 0, 2, 0, 0, 0, 0]), array([ 5, 10,  2,  0,  0,  0,  0,  0,  0]), array([ 5, 10,  1,  0,  1,  0,  0,  0,  0]), array([7, 5, 3, 1, 0, 0, 1, 0, 0]), array([5, 7, 1, 0, 3, 0, 0, 0, 0]), array([0, 5, 2, 1, 3, 0, 0, 0, 0]), array([6, 7, 1, 0, 3, 0, 0, 0, 0]), array([ 5, 10,  0,  0,  2,  0,  0,  0,  0]), array([5, 5, 3, 0, 3, 0, 0, 0, 0]), array([6, 5, 3, 0, 3, 0, 0, 0, 0]), array([6, 9, 1, 0, 2, 0, 0, 0, 0]), array([ 1, 11,  0,  1,  1,  0,  0,  0,  0]), array([4, 8, 1, 1, 2, 0, 0, 0, 0]), array([4, 8, 1, 0, 3, 0, 0, 0, 0]), array([5, 8, 1, 0, 3, 0, 0, 0, 0]), array([ 7, 11,  1,  0,  1,  0,  0,  0,  0]), array([4, 7, 2, 0, 3, 0, 0, 0, 0]), array([ 6, 10,  2,  0,  1,  0,  0,  0,  0]), array([7, 8, 1, 0, 3, 0, 0, 0, 0]), array([ 4, 10,  1,  0,  2,  0,  0,  0,  0]), array([ 6, 10,  1,  0,  2,  0,  0,  0,  0]), array([ 5, 10,  2,  0,  2,  0,  0,  0,  0]), array([ 8, 11,  1,  0,  2,  0,  0,  0,  0]), array([ 5, 10,  1,  0,  3,  0,  0,  0,  0]), array([6, 9, 2, 0, 3, 0, 0, 0, 0]), array([5, 9, 1, 1, 3, 0, 0, 0, 0]), array([4, 9, 1, 0, 3, 0, 1, 0, 0]), array([ 6, 11,  2,  1,  2,  0,  0,  0,  0]), array([10,  8,  3,  0,  2,  0,  1,  0,  0]), array([6, 9, 2, 0, 3, 0, 1, 0, 0]), array([5, 9, 1, 1, 3, 0, 1, 0, 0])]"
